ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype
ENSMUSG00000000787,11857.247589784556,-0.021923577516695304,0.12316838341194265,0.5953162036764474,0.8489150478819261,Ddx3x,protein_coding
ENSMUSG00000033916,2065.8194536613096,0.03048958938007007,0.10651194084142172,0.5955582431349195,0.8491393486686845,Chmp2a,protein_coding
ENSMUSG00000108693,17.152074036463382,-0.014431973909711484,0.14440553962084096,0.5955695657960752,0.8491393486686845,Gm45153,TEC
ENSMUSG00000031767,142.12068527494017,0.018421275127703585,0.12955303656354136,0.5956832409962411,0.8492329301880283,Nudt7,protein_coding
ENSMUSG00000102142,45.116641632749705,-0.013653278903803934,0.15081066174792424,0.5958999433756229,0.8493483290712185,Gm26930,lncRNA
ENSMUSG00000039686,3383.0188822256273,0.03114985195588992,0.10421973822016808,0.5958713576654449,0.8493483290712185,Zer1,protein_coding
ENSMUSG00000031299,2252.8721871487605,0.028788239230143647,0.11087612550745811,0.5960799643538897,0.8493483290712185,Pdha1,protein_coding
ENSMUSG00000054000,88.93764711726081,0.01702015958260103,0.13300421074129015,0.5961736103447945,0.8493483290712185,Tusc1,protein_coding
ENSMUSG00000028646,1452.0656002353817,0.03221615165650109,0.09915190260371794,0.5963407320076911,0.8493483290712185,Rragc,protein_coding
ENSMUSG00000110206,40.37029229602522,-0.01429398765543975,0.14517057927413882,0.5962211775503594,0.8493483290712185,Flt3l,protein_coding
ENSMUSG00000108866,30.026935198321514,-0.01222553920558125,0.1754151829989946,0.5962825475627915,0.8493483290712185,Gm35082,lncRNA
ENSMUSG00000035189,18.427280795752576,-0.014365111784378009,0.1447573074727172,0.5959283311332746,0.8493483290712185,Ano4,protein_coding
ENSMUSG00000042496,1010.5882723304776,-0.03191543362609749,0.10081548411217636,0.5963011398817321,0.8493483290712185,Prdm10,protein_coding
ENSMUSG00000066442,78.12536611338822,-0.016450231038261133,0.1347368474008743,0.5963393870241913,0.8493483290712185,Mthfs,protein_coding
ENSMUSG00000022361,1157.8576505982269,0.0315140915617527,0.10265667192160915,0.5962822225629432,0.8493483290712185,Zhx1,protein_coding
ENSMUSG00000049076,1869.3176195513456,-0.02901433844151764,0.11035347970023224,0.5960499485632053,0.8493483290712185,Acap2,protein_coding
ENSMUSG00000105826,21.024449782023254,-0.013367740192183467,0.15370418827743293,0.5965403932839783,0.8495642529988052,Gm42141,TEC
ENSMUSG00000049515,24.512217218322327,-0.012788661300087985,0.16231870793648587,0.5966404802884643,0.8495699082190473,Espnl,protein_coding
ENSMUSG00000086753,192.45112865058002,0.021934254975190623,0.12301325019093283,0.5966394016789454,0.8495699082190473,Gm15751,lncRNA
ENSMUSG00000031292,990.4380497284241,-0.029533362437546607,0.10892159689179533,0.5967631392515611,0.8496076971642987,Cdkl5,protein_coding
ENSMUSG00000106951,37.391038597242485,-0.020221825676298443,0.12589371007063913,0.5967323145339072,0.8496076971642987,5930430L01Rik,lncRNA
ENSMUSG00000005950,17.264730506560166,-0.01399718153771144,0.14725626411156267,0.5968437928220951,0.8496540964333223,P2rx5,protein_coding
ENSMUSG00000070498,41.10789569757105,-0.01348326629236561,0.15201406464176698,0.597260170044051,0.8496994435891464,Tmem132b,protein_coding
ENSMUSG00000085415,52.887708158757505,-0.01181717945961092,0.18597162916506102,0.5972569138250101,0.8496994435891464,Selenok-ps1,lncRNA
ENSMUSG00000114605,38.28691747642559,-0.012874023332968044,0.16039402879440884,0.5972367899642,0.8496994435891464,C130051F05Rik,TEC
ENSMUSG00000021264,2289.2861780988565,-0.03156412862537581,0.1021290051716676,0.5971202475958763,0.8496994435891464,Yy1,protein_coding
ENSMUSG00000054967,33.61465102658013,0.015630155301041105,0.13762477355771627,0.5971858720665013,0.8496994435891464,Zfp647,protein_coding
ENSMUSG00000082570,22.143539944960892,-0.013753995478934068,0.14936781325569037,0.5969628192414951,0.8496994435891464,Gm15711,processed_pseudogene
ENSMUSG00000023307,690.3824924315347,-0.030541831614372118,0.10590416359771865,0.5972396291465503,0.8496994435891464,Marchf5,protein_coding
ENSMUSG00000074811,107.84501838289427,-0.022925419836025536,0.1213659602682528,0.5971463326899069,0.8496994435891464,Hps6,protein_coding
ENSMUSG00000029095,1670.8168327068652,0.029042124896903644,0.11001026701490153,0.5974783882673143,0.8499414941489967,Ablim2,protein_coding
ENSMUSG00000102287,92.18492236018035,-0.015167838295697253,0.13962598420122657,0.5975759244357297,0.8500118435930826,Gm37003,TEC
ENSMUSG00000038119,1198.2001803989424,-0.022212901441886878,0.12244790852799423,0.5977355736170669,0.8501705262211368,Cdon,protein_coding
ENSMUSG00000042793,35.63057060877587,0.01650669725334503,0.13421948855479512,0.5983407606524078,0.8503954089314539,Lgr6,protein_coding
ENSMUSG00000004895,1036.9077693809886,0.02806212924235933,0.11209636165787044,0.598331413048474,0.8503954089314539,Prcc,protein_coding
ENSMUSG00000105304,104.60497212684339,-0.014270165757621698,0.14467750106810198,0.5983039771336887,0.8503954089314539,Gm43696,lncRNA
ENSMUSG00000039047,1408.2949137660084,-0.02873338471058596,0.11062866894360923,0.5980981399549812,0.8503954089314539,Pigk,protein_coding
ENSMUSG00000071014,399.5120703308601,-0.02565183185969738,0.11675599605968551,0.5981544305958171,0.8503954089314539,Ndufb6,protein_coding
ENSMUSG00000019945,472.593943128156,0.03035407790662331,0.10624042263329356,0.598213969938877,0.8503954089314539,Cabcoco1,protein_coding
ENSMUSG00000033751,317.90243458336766,0.024422050146715977,0.11881070794610775,0.598374730834843,0.8503954089314539,Gadd45gip1,protein_coding
ENSMUSG00000020459,390.8882732506919,-0.023516281766456423,0.12032984440095927,0.5979666929722318,0.8503954089314539,Mtif2,protein_coding
ENSMUSG00000095640,189.33679169295266,-0.018535033199148083,0.1289946179716604,0.598218042220111,0.8503954089314539,Olfr1434,protein_coding
ENSMUSG00000024863,123.53026373936969,-0.019742486628216812,0.1266266035314005,0.5979925958019148,0.8503954089314539,Mbl2,protein_coding
ENSMUSG00000087624,14.283468896886962,0.014217817542179899,0.1449310738772096,0.59867711858768,0.8504149539889921,9230111E07Rik,lncRNA
ENSMUSG00000102189,62.08454064105945,-0.012536195771631634,0.16577444461440471,0.5986127324385219,0.8504149539889921,Gm37194,TEC
ENSMUSG00000020599,376.62553158777723,0.028316768918846314,0.1115049028363652,0.5985202167131634,0.8504149539889921,Rgs9,protein_coding
ENSMUSG00000097494,125.28949389395873,-0.027665695698070463,0.11288053465226865,0.5986588944164193,0.8504149539889921,4933406C10Rik,lncRNA
ENSMUSG00000036368,30.112895207584373,-0.017327342339636925,0.1318144242500195,0.5985160568919767,0.8504149539889921,Rmdn2,protein_coding
ENSMUSG00000033632,735.7212849010793,0.027011253484199582,0.11419379336405464,0.5986479314735972,0.8504149539889921,AW554918,protein_coding
ENSMUSG00000004035,38.49518180405377,0.01693945016230337,0.13283578985364453,0.5988215051887484,0.8504470232189142,Gstm7,protein_coding
ENSMUSG00000028975,576.7508116848728,0.027873912606183653,0.1124055683369933,0.5988921253565032,0.8504470232189142,Pex14,protein_coding
ENSMUSG00000034832,12428.029705507664,0.028237786318319632,0.11162499529624521,0.5988369281468424,0.8504470232189142,Tet3,protein_coding
ENSMUSG00000115317,183.36960171760987,-0.024943195940456433,0.11788237033868684,0.5988790729895586,0.8504470232189142,Gm32618,lncRNA
ENSMUSG00000047539,1510.8369413881426,0.03025680790856536,0.10632768170084077,0.5990414929910679,0.8504500248932495,Fbxo28,protein_coding
ENSMUSG00000049191,549.9958645481032,0.028394667526931552,0.1111241980865372,0.5996639642660004,0.8504500248932495,Rtl5,protein_coding
ENSMUSG00000025332,3418.517377627584,-0.03171538383330795,0.10036492542868064,0.5995861108250176,0.8504500248932495,Kdm5c,protein_coding
ENSMUSG00000028841,144.87287060768784,0.01797139910930115,0.13012465957909905,0.5992318749307175,0.8504500248932495,Cnksr1,protein_coding
ENSMUSG00000055061,13.479601647473057,-0.014723898028298963,0.1415437915485906,0.5992578971869911,0.8504500248932495,4931431C16Rik,lncRNA
ENSMUSG00000084132,18.335026644092874,-0.013300516395178735,0.15307449695622716,0.5994248337768366,0.8504500248932495,Gm15982,transcribed_unprocessed_pseudogene
ENSMUSG00000079109,264.1943755942057,-0.024015848142617733,0.11933571575371753,0.599621113076253,0.8504500248932495,Pms2,protein_coding
ENSMUSG00000049791,26.554314800333216,0.012972526894003281,0.15737654631684816,0.5995210377583245,0.8504500248932495,Fzd4,protein_coding
ENSMUSG00000061079,588.0924187938834,0.030853600229844538,0.10416796109478707,0.5995000757201432,0.8504500248932495,Zfp143,protein_coding
ENSMUSG00000093798,27.99993414558795,-0.016537507318320294,0.1339328529158227,0.599502884075215,0.8504500248932495,Gm8355,processed_pseudogene
ENSMUSG00000112822,43.19812488292559,-0.012624621831393772,0.16339670573268564,0.5993609416226187,0.8504500248932495,A130012E19Rik,TEC
ENSMUSG00000032342,208.6916933555504,0.02825925454969236,0.11151413682063072,0.5991957084494659,0.8504500248932495,Mto1,protein_coding
ENSMUSG00000035958,390.1685510934286,-0.022863864553969323,0.12123860924767874,0.5992678066039274,0.8504500248932495,Tdp2,protein_coding
ENSMUSG00000063952,402.58886726177917,0.022573537901467697,0.12166506319911935,0.599650913455805,0.8504500248932495,Brpf3,protein_coding
ENSMUSG00000034445,186.199991526254,0.0235857852362096,0.12008313497823947,0.599193579171795,0.8504500248932495,Cyb561a3,protein_coding
ENSMUSG00000049164,334.3687958440679,0.026923259851740534,0.11421921217203845,0.5996351581117256,0.8504500248932495,Zfp518a,protein_coding
ENSMUSG00000051414,84.8535718384917,0.015240218063794182,0.13877900769988277,0.5998078308365797,0.8505858201130321,Olfr829,protein_coding
ENSMUSG00000052031,202.6612945014864,-0.02317883140245002,0.12066756631413697,0.5998615140230417,0.8505937149995452,Tagap1,protein_coding
ENSMUSG00000077391,97.0133902861574,0.013059999200825727,0.15588682769955817,0.5999299140293552,0.8506224751532677,Gm24336,snoRNA
ENSMUSG00000042595,892.881614177549,-0.02480121925913284,0.11797888472405618,0.6000737427851819,0.8506899458665955,Fam199x,protein_coding
ENSMUSG00000109708,127.5454887873793,-0.014143771412278907,0.1450185634250029,0.6000699112804344,0.8506899458665955,Gm45809,TEC
ENSMUSG00000020848,54.28347064691181,-0.016130224378059298,0.1351635591390887,0.6001604576547253,0.8507446532291101,Doc2b,protein_coding
ENSMUSG00000026784,151.9114273048056,-0.022698450285199852,0.12140092130736511,0.6002424650470788,0.8507926793699695,Pdss1,protein_coding
ENSMUSG00000096992,13.759351948532053,0.013741231720834461,0.1481634224593813,0.6003130808586001,0.8508245525068815,Gm26788,lncRNA
ENSMUSG00000064307,100.58378800170732,0.021966378336371432,0.12256851392482404,0.6003950375304958,0.8508262342584291,Lrrc51,protein_coding
ENSMUSG00000063179,153.69848655514886,-0.022400087864973772,0.12186439944644463,0.6004105256462214,0.8508262342584291,Pstk,protein_coding
ENSMUSG00000036639,67.4617489796272,-0.019106006768567916,0.12754645313951546,0.6006050463066325,0.8510336653261181,Nudt1,protein_coding
ENSMUSG00000082361,18.080900075864022,-0.016306013114641953,0.134485285241753,0.6006592922895604,0.8510423153879016,Btc,protein_coding
ENSMUSG00000073643,3311.999959158785,-0.026041668303096246,0.11567496835381522,0.6010922278962689,0.8512036483167492,Wdfy1,protein_coding
ENSMUSG00000027787,446.7117963275708,0.026411214796837893,0.11500044522433887,0.6010102170457223,0.8512036483167492,Nmd3,protein_coding
ENSMUSG00000055305,126.04929462578778,-0.025487267094179384,0.11666808656584454,0.6011102130097464,0.8512036483167492,Zfp93,protein_coding
ENSMUSG00000031684,643.8059788843866,-0.029454246892783757,0.10818935764857347,0.6010642210460198,0.8512036483167492,Slc10a7,protein_coding
ENSMUSG00000038286,457.24142504639957,0.03160152531743162,0.10038649848351232,0.6008409928994274,0.8512036483167492,Bphl,protein_coding
ENSMUSG00000022704,241.35150344255345,0.02985413301030703,0.10704522460678186,0.6010522459959412,0.8512036483167492,Qtrt2,protein_coding
ENSMUSG00000037916,1382.3405427014259,0.03239962638561269,0.09408966704658799,0.6010204499661339,0.8512036483167492,Ndufv1,protein_coding
ENSMUSG00000027346,1435.5851277718054,-0.0320948486976296,0.097000113494985,0.601232852680931,0.851309120520104,Gpcpd1,protein_coding
ENSMUSG00000028339,181.48527751835144,0.01994710106367617,0.12588708926719125,0.6013550423770249,0.8513608833461492,Col15a1,protein_coding
ENSMUSG00000040795,306.5699253311247,0.028467550952575908,0.11063995326695596,0.6013657286086302,0.8513608833461492,Iqcc,protein_coding
ENSMUSG00000055978,15.686206142457472,0.011912221597763917,0.17869224947179893,0.6015273311240366,0.8514532916655231,Fut2,protein_coding
ENSMUSG00000049217,137.76311363063152,-0.01369015899240424,0.14815640783511047,0.6015191739114355,0.8514532916655231,Olfr788,protein_coding
ENSMUSG00000001123,31.69972435362169,0.013343737781768901,0.15146930020691904,0.6017751415871474,0.8516676769656225,Lgals9,protein_coding
ENSMUSG00000039908,33.95444149096696,0.016183129526839996,0.13470598016233618,0.6017692495088027,0.8516676769656225,Slc26a11,protein_coding
ENSMUSG00000031200,133.51655959777133,-0.01756114427908552,0.13075268879333635,0.6019184533475119,0.85170006249093555,Mtcp1,protein_coding
ENSMUSG00000109812,18.69048997831029,0.015180231539738537,0.13860280317840745,0.6018670264201089,0.85170006249093555,Gm45640,TEC
ENSMUSG00000023022,2542.0013285882887,-0.0323737646570452,0.09323062128227125,0.6019425602874617,0.85170006249093555,Lima1,protein_coding
ENSMUSG00000043020,727.6552086308847,-0.023378479311521108,0.1201102575484562,0.6020000395934322,0.8517132212831288,Dnai3,protein_coding
ENSMUSG00000117255,101.56249631114213,-0.02412091673915943,0.11888369604819536,0.6020632983739826,0.8517345541497492,Gm49864,lncRNA
ENSMUSG00000082057,46.775775325939996,-0.01239672145565415,0.16558073656426528,0.6024597923273707,0.8518345821731488,Gm15789,processed_pseudogene
ENSMUSG00000105553,109.46334249512799,-0.013462449427482776,0.14992407252875437,0.6024713078917796,0.8518345821731488,Gm42514,TEC
ENSMUSG00000106547,67.5536475476229,-0.012600749118504041,0.16169278240425092,0.6022840853290775,0.8518345821731488,B230303O12Rik,lncRNA
ENSMUSG00000068262,32.83685893656124,0.014288265109879355,0.14332149196083638,0.6023765373646481,0.8518345821731488,Gm5879,processed_pseudogene
ENSMUSG00000112280,158.52192203563615,-0.018359576775102134,0.12887168668610421,0.6023411755982275,0.8518345821731488,A830082N09Rik,lncRNA
ENSMUSG00000038417,530.6634004789859,0.03096819918897664,0.10277116530414787,0.6022903880938482,0.8518345821731488,Fig4,protein_coding
ENSMUSG00000020070,4057.665270959211,-0.029214331193757853,0.1085735304955768,0.6022731543192992,0.8518345821731488,Rufy2,protein_coding
ENSMUSG00000103025,166.3557058336591,-0.014095141959344215,0.14458722474276942,0.602522502000221,0.851838834801656,Gm37686,TEC
ENSMUSG00000083563,43.85701135119637,0.013772577489642076,0.14702468750119874,0.6026483317624344,0.8519421257978917,Gm13340,unprocessed_pseudogene
ENSMUSG00000035868,83.3495809617212,-0.021993480622486756,0.12228296227432407,0.6026919462172436,0.8519421257978917,Zfp983,protein_coding
ENSMUSG00000026429,45.64919446918403,0.018695493347500564,0.12810541531808664,0.6028794464679457,0.8520027863666435,Ube2t,protein_coding
ENSMUSG00000063684,17.144824537081515,0.0137216161761336,0.14739280644664934,0.6028186632249267,0.8520027863666435,Hadhb-ps,processed_pseudogene
ENSMUSG00000024597,8739.61861580842,0.030420611874662506,0.10470413941939594,0.6028589977459414,0.8520027863666435,Slc12a2,protein_coding
ENSMUSG00000015757,2065.6078858932315,-0.0230230907208344,0.1205787014777493,0.6029997607557458,0.8521046978928916,Ppil4,protein_coding
ENSMUSG00000097519,16.378027137033573,-0.013295799122119804,0.15131205073187515,0.6032688859858542,0.8522125113039739,4930558J18Rik,lncRNA
ENSMUSG00000044813,447.0777865324732,-0.02511718856976744,0.11704939437489544,0.6032272608648118,0.8522125113039739,Shb,protein_coding
ENSMUSG00000028389,218.977152870893,-0.025659013077385363,0.11609933053098799,0.6031243823513501,0.8522125113039739,Zfp37,protein_coding
ENSMUSG00000070733,3632.786405826516,-0.03211406022282585,0.08347545068805781,0.6032292318115373,0.8522125113039739,Fryl,protein_coding
ENSMUSG00000026254,803.0203810994499,-0.028304187991699623,0.11051433841023409,0.6040766095776418,0.8524679735063105,Eif4e2,protein_coding
ENSMUSG00000038806,551.0090404644161,-0.021034496387464692,0.12373784917639362,0.6038943292339689,0.8524679735063105,Sde2,protein_coding
ENSMUSG00000028681,26.94824421238802,0.014546790573672697,0.14137952808594675,0.6037342187637134,0.8524679735063105,Ptch2,protein_coding
ENSMUSG00000086806,23.143013721567648,-0.012839001998432593,0.15669801481513707,0.6039833011514013,0.8524679735063105,Gm13054,lncRNA
ENSMUSG00000029376,270.4408229044237,0.027667881369870476,0.11198086766636939,0.6040451042501266,0.8524679735063105,Mthfd2l,protein_coding
ENSMUSG00000001666,97.92419234991345,-0.020970789072543558,0.12382811240121419,0.6040524956168765,0.8524679735063105,Ddt,protein_coding
ENSMUSG00000074228,34.36272048446736,-0.019977996900122558,0.1255902912147287,0.6035968455941013,0.8524679735063105,Gm10645,TEC
ENSMUSG00000015970,43.456804373970314,-0.0152751042828316,0.13779810364044942,0.6036669051190937,0.8524679735063105,Chdh,protein_coding
ENSMUSG00000032316,1229.7339613329784,-0.029798474483677718,0.10655486864610797,0.6036528978032301,0.8524679735063105,Clk3,protein_coding
ENSMUSG00000020621,503.9178039993079,-0.026301904913268934,0.11478616657442402,0.6039818509555508,0.8524679735063105,Rdh14,protein_coding
ENSMUSG00000097493,125.67719555350764,0.022463551583334868,0.12138752857145219,0.6039275464170404,0.8524679735063105,9930014A18Rik,lncRNA
ENSMUSG00000023882,34.755099966306645,-0.01764071409439131,0.1302828596154806,0.6040253327858665,0.8524679735063105,Zfp54,protein_coding
ENSMUSG00000040565,3450.9665298941527,-0.02394064397413036,0.11896614051403467,0.603947477154378,0.8524679735063105,Btaf1,protein_coding
ENSMUSG00000038387,32.15401431177388,0.014515408811670572,0.1414503139757738,0.6041470394119152,0.8524993105622475,Rras,protein_coding
ENSMUSG00000026779,25.848079449681634,0.014650593270880606,0.14068477626142803,0.6042083306578585,0.8525036188097924,Mastl,protein_coding
ENSMUSG00000023873,358.8746632862251,0.023099701680474094,0.12031740052153558,0.6042465405411641,0.8525036188097924,1700010I14Rik,protein_coding
ENSMUSG00000078784,306.0797797949883,0.024358754177529668,0.11820579973624498,0.6044438346533809,0.852655534546566,Rbis,protein_coding
ENSMUSG00000028689,161.25359540680597,-0.02787365388505437,0.11144950563772207,0.6044506821437698,0.852655534546566,Ccdc163,protein_coding
ENSMUSG00000044864,1139.3245268111975,-0.028201866295024844,0.11067115462088432,0.604536767074914,0.8526726449179829,Ankrd50,protein_coding
ENSMUSG00000064181,1167.301103881879,-0.032108861736515476,0.09372815766036918,0.6045592788438736,0.8526726449179829,Rab3ip,protein_coding
ENSMUSG00000097908,333.4303127594338,0.025534746140688225,0.11611990720107579,0.6046688477257562,0.8527591455999934,4933404O12Rik,lncRNA
ENSMUSG00000033106,235.77354540935875,-0.0261829640885938,0.11489278455911414,0.6048273138536824,0.8527899604904756,Slc7a6os,protein_coding
ENSMUSG00000007570,205.51131520888643,-0.021750800355511697,0.12245359139118209,0.6048354182955981,0.8527899604904756,Fance,protein_coding
ENSMUSG00000015468,21.199874079654233,-0.01420684695190658,0.14315135315837213,0.604772882674888,0.8527899604904756,Notch4,protein_coding
ENSMUSG00000037773,498.5257181431408,-0.027183102993413984,0.11287596168278162,0.6049327359398291,0.8528591519215486,Pced1a,protein_coding
ENSMUSG00000016253,753.4238238227263,0.02684577185812787,0.11352189141852831,0.6052631599679628,0.8530054597174701,Nelfcd,protein_coding
ENSMUSG00000038429,744.3402931000116,-0.031711490591855185,0.09727415302353715,0.6051740025206971,0.8530054597174701,Usp5,protein_coding
ENSMUSG00000038502,2070.4290304960045,0.03218093047457567,0.09008317785524714,0.6052777738825628,0.8530054597174701,Ptov1,protein_coding
ENSMUSG00000022336,898.9523992133796,-0.025686581760573708,0.11577928240181976,0.605141151798692,0.8530054597174701,Eif3e,protein_coding
ENSMUSG00000080662,15.723881705671173,-0.012945963353150408,0.15451784615882244,0.6052396614355875,0.8530054597174701,Mir1b,miRNA
ENSMUSG00000022721,414.60400712870995,0.029212332462674996,0.10785637999710278,0.605454333774529,0.8531862664381126,Trmt2a,protein_coding
ENSMUSG00000028405,393.4371043947734,0.028472761507621413,0.10978075865085524,0.6057032556490368,0.8534690063258148,Aco1,protein_coding
ENSMUSG00000027963,82.5915324231206,0.017684321468205134,0.12995718968256614,0.605751603806751,0.8534691043353586,Extl2,protein_coding
ENSMUSG00000032519,171.07893464223181,-0.025884432324299413,0.11531043394217372,0.6058772395008646,0.8535780873363312,Slc25a38,protein_coding
ENSMUSG00000004371,23.580867694275998,0.012825363085642928,0.15576139870372807,0.6059511273991613,0.8536141549256813,Il11,protein_coding
ENSMUSG00000026885,727.3745255922574,-0.032084657998627385,0.09134828412361964,0.6060894112187718,0.8537409252211512,Ttll11,protein_coding
ENSMUSG00000106251,27.508108197373037,-0.012158115977095655,0.16755532064871878,0.606364339741903,0.8538329880310717,Gm42658,lncRNA
ENSMUSG00000102881,60.675189492575456,0.015639626139112347,0.13580762770718977,0.6063926480956993,0.8538329880310717,Gm3807,TEC
ENSMUSG00000033799,1559.6460207154098,0.031641833672442825,0.09708050561173193,0.6062384710923598,0.8538329880310717,Tasor2,protein_coding
ENSMUSG00000074826,89.21038972574706,-0.021063617863749825,0.12343968828243021,0.6062699489890748,0.8538329880310717,Gm10767,protein_coding
ENSMUSG00000045312,33.849241944918006,0.013108846326748523,0.1519483945311024,0.60639626455086,0.8538329880310717,Lhfpl2,protein_coding
ENSMUSG00000040652,3347.8857742922314,0.02936645911632675,0.10714413943562448,0.6065363642668844,0.853961721663196,Oaz2,protein_coding
ENSMUSG00000103622,24.871671583328393,-0.0161432897474375,0.13403389273141222,0.6065843047247852,0.853961721663196,B430319G15Rik,TEC
ENSMUSG00000104237,92.56287742082405,-0.015796996081369707,0.13517061249246476,0.6067657702771818,0.8541304667433599,Gm33533,lncRNA
ENSMUSG00000029486,282.71467765372444,0.025296489431821934,0.1162676884921181,0.6068206531844786,0.8541304667433599,Mrpl1,protein_coding
ENSMUSG00000053113,221.96328065763146,0.01640509909168212,0.1331771602705566,0.6068491154144473,0.8541304667433599,Socs3,protein_coding
ENSMUSG00000030533,8605.39547653792,-0.029567273494806184,0.1063929268609528,0.60704650528687365,0.8543402691235851,Unc45a,protein_coding
ENSMUSG00000014361,20.10670758247065,-0.012890044080676368,0.15416393795602176,0.6072858155505425,0.8546090309904865,Mertk,protein_coding
ENSMUSG00000103238,87.37569415461786,-0.014363891144371092,0.14148034280024,0.6073484065326007,0.8546290798920095,Gm36527,TEC
ENSMUSG00000022753,16.096012519534177,-0.013783303070550017,0.14528027942115682,0.6074551033837762,0.8547111841466408,Tmem30c,protein_coding
ENSMUSG00000041912,573.7722973963748,-0.031816084757011066,0.09416391552930072,0.6075045325820532,0.8547127040975357,Tdrkh,protein_coding
ENSMUSG00000106839,34.277260100287734,-0.012793100191936437,0.15528184544256707,0.6076103671053577,0.8547255565917492,Gm43497,TEC
ENSMUSG00000058659,47.469018037515056,0.014911064902393117,0.1385889193301318,0.6075950493452379,0.8547255565917492,Olfr58,protein_coding
ENSMUSG00000062553,62.9289326955348,-0.01250794087723055,0.1596069595257366,0.6076668870376964,0.8547370487788349,Olfr709-ps1,protein_coding
ENSMUSG00000062949,293.8658501466091,-0.017218916326680208,0.13080559573346764,0.6078529739876741,0.8547910252104413,Atp11c,protein_coding
ENSMUSG00000022016,2270.6338295100772,-0.03185204365570869,0.0930137946202024,0.6079249290431048,0.8547910252104413,Akap11,protein_coding
ENSMUSG00000110972,42.62336804656343,-0.014907841190991703,0.13852667865349527,0.6079470279426902,0.8547910252104413,5830462O15Rik,TEC
ENSMUSG00000032786,460.83067394407385,0.02300564786408734,0.12007027794301445,0.6078774572333305,0.8547910252104413,Alas1,protein_coding
ENSMUSG00000103130,32.98421749158987,-0.012934964400428194,0.15329870918673968,0.6078626731707154,0.8547910252104413,F830212C03Rik,TEC
ENSMUSG00000022634,206.93295484244499,-0.02436457207653118,0.11775764868360207,0.6080766141494676,0.8548372473108777,Yaf2,protein_coding
ENSMUSG00000024548,6462.122960729765,0.03011303744303197,0.10421014702518447,0.6080717318906397,0.8548372473108777,Setbp1,protein_coding
ENSMUSG00000030350,75.78992341349691,0.019445345544907327,0.1260597416586353,0.6081785747363815,0.8549125989336634,Prmt8,protein_coding
ENSMUSG00000040964,218.94031478194654,-0.027998873131162675,0.11041386894709102,0.6084345806113272,0.8549546456109905,Arhgef10l,protein_coding
ENSMUSG00000031478,309.3417765660589,-0.029103122833324096,0.10746845045827091,0.6084093273808889,0.8549546456109905,Nek3,protein_coding
ENSMUSG00000063253,328.1157745334678,-0.017640307742574628,0.12971553287640236,0.6084502996058305,0.8549546456109905,Scoc,protein_coding
ENSMUSG00000038217,13.525263816705673,-0.012175094758110102,0.16543454099274535,0.6084192294534523,0.8549546456109905,Tlcd2,protein_coding
ENSMUSG00000091475,297.0086754528876,-0.021872106202618157,0.12187859103581829,0.6083819983399839,0.8549546456109905,Cerox1,lncRNA
ENSMUSG00000094464,152.71353304757628,-0.01351245510528186,0.14706840594025616,0.6085673092065815,0.8549831433007986,Olfr339,protein_coding
ENSMUSG00000019579,419.59936013620967,0.028397300472744018,0.10939005927705744,0.6085417065357555,0.8549831433007986,Mydgf,protein_coding
ENSMUSG00000064927,18.93321553321579,-0.01189307732832149,0.17182500877026585,0.6087880984498113,0.8552253658928611,Gm22043,snRNA
ENSMUSG00000062861,172.46520240301777,-0.02381239200236239,0.11858756322574242,0.6090478971177836,0.8553864086158878,Zfp28,protein_coding
ENSMUSG00000041506,200.01450047656422,-0.028245320410405825,0.10969116577286796,0.6089777800629343,0.8553864086158878,Rrp9,protein_coding
ENSMUSG00000018547,2430.0517187422397,0.025186699101590115,0.11617403430418766,0.6090392717383954,0.8553864086158878,Pip4k2b,protein_coding
ENSMUSG00000078570,73.29727125679383,0.01874686269742819,0.12728315805007218,0.6091295322745665,0.8553970414952529,1110065P20Rik,protein_coding
ENSMUSG00000020275,170.50302339806478,0.01835880811570284,0.12805189728875196,0.6092490185239693,0.8553970414952529,Rel,protein_coding
ENSMUSG00000113905,141.09363289635328,-0.01382222804701044,0.14441813168473572,0.6092420196518402,0.8553970414952529,Gm48872,TEC
ENSMUSG00000001750,94.5691989326273,0.022809031611859095,0.120249268529055,0.6091908502709154,0.8553970414952529,Tcirg1,protein_coding
ENSMUSG00000052364,48.66713040773403,0.017824847280825312,0.12918415595444774,0.6093519655587345,0.8554736377975943,B630019K06Rik,protein_coding
ENSMUSG00000028068,47.133025725153466,0.015577504633219852,0.13548766989425026,0.6094101578306055,0.8554873953886639,Iqgap3,protein_coding
ENSMUSG00000097459,16.106749189006035,-0.012425433290858538,0.15970120279806022,0.6096312466031681,0.8555631106310233,NA,NA
ENSMUSG00000029780,236.08863273832065,-0.027939864387515074,0.11034077433333712,0.609552728651372,0.8555631106310233,Nt5c3,protein_coding
ENSMUSG00000046185,337.904017387792,-0.025299783602805583,0.11588293553957627,0.6096576821257496,0.8555631106310233,Zfp84,protein_coding
ENSMUSG00000040653,1096.253460351039,-0.026037157638796344,0.11447795708979958,0.6096456098997864,0.8555631106310233,Ppp1r14c,protein_coding
ENSMUSG00000026520,365.1839231464301,-0.023870914874874007,0.11839700906447417,0.6098155327289865,0.8556465790782165,Pycr2,protein_coding
