ensembl_gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype
ENSMUSG00000061489,243.9187578910067,0.003041008714893697,0.06367586275600016,0.6532689883221041,0.999983524967212,Olfr525,protein_coding
ENSMUSG00000062782,164.93804178381134,-0.02773065052386149,0.19279154670997178,0.20951702596762256,0.999983524967212,Olfr527,protein_coding
ENSMUSG00000060974,136.22041068338464,-0.0015844855288850261,0.06538781466085539,0.8307197404552532,0.999983524967212,Olfr530,protein_coding
ENSMUSG00000110092,17.14026179878204,-0.01834929751792031,0.24918067382063325,0.6218713813975847,0.999983524967212,Olfr537-ps1,polymorphic_pseudogene
ENSMUSG00000038801,271.76294752232445,-0.003597048349738175,0.11214220503392551,0.8059084868021601,0.999983524967212,Scgb1c1,protein_coding
ENSMUSG00000025484,214.29164544901755,-0.001510185033401645,0.030551828997837756,0.5525703557799888,0.999983524967212,Bet1l,protein_coding
ENSMUSG00000025485,795.9137668637109,1.270100870632646e-4,0.014641634284876632,0.9126590944951444,0.999983524967212,Ric8a,protein_coding
ENSMUSG00000025486,452.9883763787869,-6.255714221673233e-4,0.014544714138923324,0.5644419669539251,0.999983524967212,Sirt3,protein_coding
ENSMUSG00000025487,661.4322160080513,-0.001852382350806795,0.03037676513980167,0.43814399864508885,0.999983524967212,Psmd13,protein_coding
ENSMUSG00000083396,143.77176930613473,0.0026640395142565228,0.07219458052573426,0.7459853972539973,0.999983524967212,Gm15542,processed_pseudogene
ENSMUSG00000038745,8.299608231096341,0.059535500665511026,0.37698347739133153,0.2587307272720907,0.999983524967212,Nlrp6,protein_coding
ENSMUSG00000062031,19.086723027645668,0.0016728772087148426,0.11781863588370693,0.9160590448779293,0.999983524967212,Pgghg,protein_coding
ENSMUSG00000060591,57.9259823719463,0.010515829998188588,0.12528178078419072,0.4768801494976844,0.999983524967212,Ifitm2,protein_coding
ENSMUSG00000025491,54.331969120983906,0.005655028947706508,0.13957852135651033,0.767053961607887,0.999983524967212,Ifitm1,protein_coding
ENSMUSG00000025492,77.3298191923499,-0.0029217040130029804,0.11716820624897753,0.8516108995384605,0.999983524967212,Ifitm3,protein_coding
ENSMUSG00000055629,477.92170543487987,8.530321593894783e-4,0.01701565687599906,0.49622085079909867,0.999983524967212,B4galnt4,protein_coding
ENSMUSG00000054065,26.941407207284396,-0.001116824778903592,0.06073296476455426,0.8694396407577456,0.999983524967212,Pkp3,protein_coding
ENSMUSG00000025494,182.031872188609,0.0017991932070186329,0.029050552187217856,0.4231361412864247,0.999983524967212,Sigirr,protein_coding
ENSMUSG00000054662,88.16838505409946,-0.0012939801848556652,0.04202678978638352,0.7537082773276796,0.999983524967212,Ano9,protein_coding
ENSMUSG00000025495,2466.6387138693267,3.2598088669722283e-4,0.012614774337384786,0.7370149662221379,0.999983524967212,Ptdss2,protein_coding
ENSMUSG00000038650,1656.850109343097,9.9027235075159e-4,0.017461181967674728,0.43413454234379106,0.999983524967212,Rnh1,protein_coding
ENSMUSG00000110275,156.57883509283187,3.7054404916217715e-4,0.02251964665960647,0.8468139140693446,0.999983524967212,Gm5905,processed_pseudogene
ENSMUSG00000025499,358.055983002258,-0.0019986975332144004,0.02753230339134112,0.31973171049674626,0.999983524967212,Hras,protein_coding
ENSMUSG00000038637,472.341202733208,-0.0016351514656085264,0.031864011353643536,0.539175767470611,0.999983524967212,Lrrc56,protein_coding
ENSMUSG00000025500,61.704482056361485,-0.003020212896263864,0.0512351278862244,0.5330521000902928,0.999983524967212,Lmntd2,protein_coding
ENSMUSG00000038618,1180.5432669786096,0.0016212030484483058,0.027489830337431093,0.44521912395642227,0.999983524967212,Rassf7,protein_coding
ENSMUSG00000038611,1755.529968374528,1.5467008449987079e-4,0.00930253754800574,0.8407368593010873,0.999983524967212,Phrf1,protein_coding
ENSMUSG00000025498,36.53286779885156,-0.0028297307621005306,0.048205508017742524,0.5264123000711396,0.999983524967212,Irf7,protein_coding
ENSMUSG00000058886,849.2271578769434,9.516685721616797e-4,0.027247557357343567,0.6823935642460915,0.999983524967212,Deaf1,protein_coding
ENSMUSG00000025505,367.5422947869883,-9.00214160197129e-5,0.022352156684510963,0.9627021470504957,0.999983524967212,Tmem80,protein_coding
ENSMUSG00000025504,35.25925196536859,0.014942598844695685,0.12642703925769835,0.25760170345471567,0.999983524967212,Eps8l2,protein_coding
ENSMUSG00000025503,1512.294821414136,-5.312697404073038e-4,0.020933329422799973,0.7573919455573795,0.999983524967212,Taldo1,protein_coding
ENSMUSG00000051007,350.8915422852931,9.931880306369924e-4,0.026949056301635698,0.6628118884733555,0.999983524967212,Gatd1,protein_coding
ENSMUSG00000060240,8998.126380084917,6.874523553636481e-4,0.025714307665429786,0.7563196456953036,0.999983524967212,Cend1,protein_coding
ENSMUSG00000019082,1420.8574287719923,2.9671486354639564e-4,0.031285387671174635,0.9193363800668052,0.999983524967212,Slc25a22,protein_coding
ENSMUSG00000025508,1198.875123330693,-0.0010338533282919136,0.023212363803708884,0.5725877133211098,0.999983524967212,Rplp2,protein_coding
ENSMUSG00000025509,592.2871501663857,6.157493600993159e-4,0.03367033117283733,0.8465599403221087,0.999983524967212,Pnpla2,protein_coding
ENSMUSG00000048200,12.914585766192626,-0.012035544017630167,0.1293978169826848,0.42044358205938975,0.999983524967212,Cracr2b,protein_coding
ENSMUSG00000025510,99.54658731908403,-0.01175505561691356,0.10899779284818602,0.2903311266229745,0.999983524967212,Cd151,protein_coding
ENSMUSG00000038489,174.84493771197782,-8.477344491554737e-4,0.020617986178729772,0.5977983986132827,0.999983524967212,Polr2l,protein_coding
ENSMUSG00000025512,449.0055688063577,-8.863431445303771e-4,0.018289120019793714,0.5153804050557369,0.999983524967212,Chid1,protein_coding
ENSMUSG00000002957,2790.625629303031,-5.002274046449794e-4,0.018368156331109976,0.732141631484759,0.999983524967212,Ap2a2,protein_coding
ENSMUSG00000066108,48.436866122782725,0.0592333688998736,0.3567537681472567,0.22148876819794336,0.999983524967212,Muc5b,protein_coding
ENSMUSG00000025139,7016.485113982985,0.0032943171571290447,0.041296436793853156,0.3136738112106464,0.999983524967212,Tollip,protein_coding
ENSMUSG00000092536,76.97537281022323,-0.0024886727163544982,0.05919082068157955,0.6908169535803406,0.999983524967212,Gm20501,lncRNA
ENSMUSG00000053046,2009.766041073554,3.673607236171466e-4,0.020783576057702518,0.8321456728265417,0.999983524967212,Brsk2,protein_coding
ENSMUSG00000025147,519.1553827967538,0.0011478242068873883,0.02909074218241331,0.6445791698152326,0.999983524967212,Mob2,protein_coding
ENSMUSG00000109638,53.98500076437399,0.003223147526217327,0.16559147685946513,0.8939622244513846,0.999983524967212,Gm45630,TEC
ENSMUSG00000077409,5.943602021279008,-0.008536721419328758,0.35753092427814365,0.8841857889799556,0.999983524967212,Gm25416,snRNA
ENSMUSG00000037887,3594.879830638765,1.2071912042811573e-4,0.022192404970741788,0.9495170179781373,0.999983524967212,Dusp8,protein_coding
ENSMUSG00000109958,52.92034901298367,-0.0018654902491974058,0.07758107855634785,0.8399782115326837,0.999983524967212,Gm32786,lncRNA
ENSMUSG00000007891,405.9544967319992,3.349373233831899e-4,0.04698405207144226,0.9459131628035136,0.999983524967212,Ctsd,protein_coding
ENSMUSG00000018819,8.7799547222676,-0.008987234229046038,0.2633027430688804,0.8294292494533608,0.999983524967212,Lsp1,protein_coding
ENSMUSG00000037772,163.25402533442417,-4.3375536245541174e-4,0.03195654034264176,0.8849275818970149,0.999983524967212,Mrpl23,protein_coding
ENSMUSG00000000031,49.698710735625966,-0.029380662291920975,0.25546697813491165,0.4001650219765951,0.999983524967212,H19,lncRNA
ENSMUSG00000110125,62.47633224559122,0.00916453188129468,0.1348102283220055,0.5936860669737316,0.999983524967212,Gm33148,lncRNA
ENSMUSG00000048583,13.666237410826648,0.0016055820382579642,0.18015289810996887,0.9524715638440324,0.999983524967212,Igf2,protein_coding
ENSMUSG00000059277,79.70795825097721,-0.0014435022303120374,0.029186136782596173,0.5469137847609036,0.999983524967212,R74862,lncRNA
ENSMUSG00000037706,8728.434514280987,-0.0016872987805195418,0.04317813466480526,0.6857652730096946,0.999983524967212,Cd81,protein_coding
ENSMUSG00000009246,93.90429402591955,-0.002491869873780568,0.05240800385294463,0.6338380724951521,0.999983524967212,Trpm5,protein_coding
ENSMUSG00000045752,370.1844656236567,-8.603183324155205e-4,0.01969485983514103,0.568260811387975,0.999983524967212,Tssc4,protein_coding
ENSMUSG00000009545,620.8886804812145,-7.908861908349704e-4,0.03434958607425049,0.8068967582681834,0.999983524967212,Kcnq1,protein_coding
ENSMUSG00000101609,7573.7594470348995,-6.443449322092853e-4,0.0665850294126878,0.9333599832118776,0.999983524967212,Kcnq1ot1,lncRNA
ENSMUSG00000104012,81.43867005669553,0.0069928343320424715,0.10134327786405128,0.550380567570889,0.999983524967212,Gm37364,TEC
ENSMUSG00000103791,25.29913918569417,-0.0012857394234494697,0.08598886329423809,0.9038402026442555,0.999983524967212,Gm38095,TEC
ENSMUSG00000037664,180.76864355891053,-0.0025870193285101074,0.03182206178109601,0.26606612772773813,0.999983524967212,Cdkn1c,protein_coding
ENSMUSG00000000154,12.150301706418732,0.016756201725751853,0.21705128521148762,0.5900516132435554,0.999983524967212,Slc22a18,protein_coding
ENSMUSG00000059119,1605.759307745664,-1.8840919235276957e-4,0.01651416041956234,0.8870354558829084,0.999983524967212,Nap1l4,protein_coding
ENSMUSG00000010755,1706.5900147277828,2.1670586181649006e-4,0.016218806991011376,0.8671828968040359,0.999983524967212,Cars,protein_coding
ENSMUSG00000010751,17.37394658569851,0.011206733646425056,0.1275299578421786,0.45283808781155827,0.999983524967212,Tnfrsf22,protein_coding
ENSMUSG00000031090,94.85691182031063,0.0028749423045660635,0.03840169310713632,0.34369087879486404,0.999983524967212,Nadsyn1,protein_coding
ENSMUSG00000058454,413.65307087842615,-1.423165332298399e-4,0.05231530116299086,0.9799935544348242,0.999983524967212,Dhcr7,protein_coding
ENSMUSG00000037541,5955.505452299834,-0.002669237520332474,0.03013458163009296,0.2125356783916234,0.999983524967212,Shank2,protein_coding
ENSMUSG00000031078,2122.3932995298833,3.427649865656711e-4,0.021707504401829922,0.8517922741136597,0.999983524967212,Cttn,protein_coding
ENSMUSG00000085228,9.167613271150968,-0.007529430613259871,0.1743160169869373,0.7645877363964972,0.999983524967212,Gm14376,lncRNA
ENSMUSG00000037519,2571.432807380754,9.016508571977727e-6,0.01814818757158566,0.9951809676398518,0.999983524967212,Ppfia1,protein_coding
ENSMUSG00000031077,81.02019899031586,-0.009589008388350681,0.08829578441703065,0.24599595660443915,0.999983524967212,Fadd,protein_coding
ENSMUSG00000031075,37.144293805808005,-0.007282648485409826,0.13327254628224522,0.6774929128862521,0.999983524967212,Ano1,protein_coding
ENSMUSG00000031072,534.4237274594446,7.621531932670862e-5,0.017722174421705865,0.9580696669921442,0.999983524967212,LTO1,protein_coding
ENSMUSG00000070348,374.8998440152355,0.041023988036677644,0.24591338745071378,0.16522160799982674,0.999983524967212,Ccnd1,protein_coding
ENSMUSG00000048677,58.19086464564362,0.0026616171479785676,0.05535625732431742,0.6355062187768896,0.999983524967212,Tpcn2,protein_coding
ENSMUSG00000097541,20.70234092715818,0.014348950021146473,0.12083645796661362,0.24619958205414333,0.999983524967212,NA,NA
ENSMUSG00000040653,1096.253460351039,5.083635973388049e-4,0.020194894968772394,0.7575445919908959,0.999983524967212,Ppp1r14c,protein_coding
ENSMUSG00000040675,117.99455059372602,-0.00147592262173682,0.025236604214834125,0.4404792926990883,0.999983524967212,Mthfd1l,protein_coding
ENSMUSG00000038587,937.1835616748436,-0.001113545348203411,0.021547882088392794,0.4935927682190559,0.999983524967212,Akap12,protein_coding
ENSMUSG00000075327,309.8297532302999,3.197938007442081e-4,0.020557022601389672,0.8521740195840382,0.999983524967212,Zbtb2,protein_coding
ENSMUSG00000095123,873.2927662467788,0.001900624585700181,0.05994786977247444,0.7710895402299214,0.999983524967212,Gm21781,lncRNA
ENSMUSG00000019763,518.5546447104567,-3.1994079192881886e-4,0.016065574885495544,0.8009930353390531,0.999983524967212,Rmnd1,protein_coding
ENSMUSG00000085687,72.08174157822249,0.021528510773952975,0.19094762097138476,0.3652708668749252,0.999983524967212,Gm16153,lncRNA
ENSMUSG00000061759,195.39453270928027,-6.433182802703813e-5,0.0229608390193997,0.9742280333344575,0.999983524967212,Armt1,protein_coding
ENSMUSG00000065371,31.052127672769252,0.012793767304088662,0.18124430771906622,0.610035463988567,0.999983524967212,Gm22739,snRNA
ENSMUSG00000096054,1142.6541977956517,-9.640339965112874e-4,0.029624855038158506,0.7117570513228034,0.999983524967212,Syne1,protein_coding
ENSMUSG00000019773,48.67451266617734,0.01016923196796038,0.1080332271069562,0.38011714122006013,0.999983524967212,Fbxo5,protein_coding
ENSMUSG00000019774,174.1982007799228,-0.00215830163054884,0.036726518508966924,0.48609279681680484,0.999983524967212,Mtrf1l,protein_coding
ENSMUSG00000064065,31.497653020682204,-0.0032417717406456135,0.07851935355535082,0.7211117601173768,0.999983524967212,Ipcef1,protein_coding
ENSMUSG00000081926,36.29319958057781,-0.005764119948158512,0.09045895729505603,0.573522149813825,0.999983524967212,Gm15536,processed_pseudogene
ENSMUSG00000019796,2776.5643368576325,0.0010903028061912787,0.027098379912411884,0.630261804647263,0.999983524967212,Lrp11,protein_coding
ENSMUSG00000019795,1615.077688868904,5.208746375367356e-4,0.012073858285444258,0.5702953637215793,0.999983524967212,Pcmt1,protein_coding
ENSMUSG00000040021,5474.130555342326,2.258081525013905e-4,0.016737096754959196,0.866580936447376,0.999983524967212,Lats1,protein_coding
ENSMUSG00000019794,483.0603613026176,6.82820619966914e-4,0.03239748622107397,0.8207382214782257,0.999983524967212,Katna1,protein_coding
ENSMUSG00000040006,266.0318429250002,6.834829210050446e-4,0.02474788937311777,0.7454935394873932,0.999983524967212,Ginm1,protein_coding
ENSMUSG00000015757,2065.6078858932315,2.0209961793055207e-4,0.02624605956677264,0.9314281533721023,0.999983524967212,Ppil4,protein_coding
ENSMUSG00000039981,9.59621717729978,-0.00930363285372335,0.1544804294833996,0.6565125744950504,0.999983524967212,Zc3h12d,protein_coding
ENSMUSG00000015755,2236.8579188982094,1.3209641858784627e-5,0.016172698000431487,0.9919054790127932,0.999983524967212,Tab2,protein_coding
ENSMUSG00000047712,33.885906285222696,-0.0014773224856280882,0.08580670312985031,0.8890869390991215,0.999983524967212,Ust,protein_coding
ENSMUSG00000015305,88.79744157547741,-0.0019275059268702972,0.07269680123552671,0.8199000984413259,0.999983524967212,Sash1,protein_coding
ENSMUSG00000112200,12.152235654388212,0.014298805371441837,0.22549848131845163,0.6695452181088951,0.999983524967212,Gm19161,processed_pseudogene
ENSMUSG00000019790,2114.909160120516,5.1767233335199416e-5,0.019088251065928038,0.9739655958947147,0.999983524967212,Stxbp5,protein_coding
ENSMUSG00000064609,13.861350072489618,5.908083770344988e-4,0.08822708839133894,0.9573525321805543,0.999983524967212,Gm25635,snoRNA
ENSMUSG00000050994,716.9264558628527,-0.0056120245945799375,0.07221571502931574,0.43002804455292065,0.999983524967212,Adgb,protein_coding
ENSMUSG00000090112,1608.078958543579,-0.002997027116002726,0.03874409510296259,0.3237404549691999,0.999983524967212,Shprh,protein_coding
ENSMUSG00000047648,260.9996806813629,-3.1163966281149845e-4,0.02638758966902668,0.8947357549061223,0.999983524967212,Fbxo30,protein_coding
ENSMUSG00000055493,44.621990032575255,-0.0017553911622880398,0.044599297143984404,0.6863770074460565,0.999983524967212,Epm2a,protein_coding
ENSMUSG00000019820,256.23609773412954,-0.0029377145716167966,0.04599611235572173,0.4725582944036276,0.999983524967212,Utrn,protein_coding
ENSMUSG00000078348,343.2047964580236,3.1214623462213104e-4,0.04243206448201352,0.9425603098522686,0.999983524967212,Sf3b5,protein_coding
ENSMUSG00000019817,172.2638967263263,0.004125121816159488,0.06381424231569706,0.5169210101297732,0.999983524967212,Plagl1,protein_coding
ENSMUSG00000019814,580.290008893983,-4.55179741550941e-4,0.016520666159009316,0.7242790064186786,0.999983524967212,Ltv1,protein_coding
ENSMUSG00000019810,687.4443059371736,0.004544565090759445,0.0464372697576496,0.2040289854408514,0.999983524967212,Fuca2,protein_coding
ENSMUSG00000019809,470.8857493808486,4.444264725308402e-4,0.013983605981462274,0.6768253794509611,0.999983524967212,Pex3,protein_coding
ENSMUSG00000019808,64.10520882363826,-0.002705826388397848,0.04987028142058265,0.5704215769973835,0.999983524967212,Adat2,protein_coding
ENSMUSG00000019806,2549.648600287456,-1.5424032955085808e-4,0.01020518715631638,0.8496158136221404,0.999983524967212,Aig1,protein_coding
ENSMUSG00000098048,9.182995289729345,-0.0029145075584166404,0.17735695111839458,0.9119312069150931,0.999983524967212,Gm8330,processed_pseudogene
ENSMUSG00000039116,100.86403824253352,-0.0025087905537872005,0.11728562757299676,0.8729978078705591,0.999983524967212,Adgrg6,protein_coding
ENSMUSG00000019868,615.078850469076,-0.0014790353847069317,0.03465965039915878,0.631667088698131,0.999983524967212,Vta1,protein_coding
ENSMUSG00000093798,27.99993414558795,-0.0022695416064628634,0.06068809017217786,0.728926601039688,0.999983524967212,Gm8355,processed_pseudogene
ENSMUSG00000039910,554.1626885554795,-0.002690805985516417,0.04141285208633474,0.4456903465855353,0.999983524967212,Cited2,protein_coding
ENSMUSG00000093672,8.996761229392726,-6.529746361873536e-4,0.13589488668034264,0.9726541111278872,0.999983524967212,Gm20655,lncRNA
ENSMUSG00000039879,1168.887867334079,4.638626643097377e-5,0.021390842259040803,0.9797120968762671,0.999983524967212,Heca,protein_coding
ENSMUSG00000078453,21.95862011020705,0.027182962997766798,0.21523680861600056,0.3117283075283412,0.999983524967212,Abracl,protein_coding
ENSMUSG00000019854,1590.81836412794,2.0752558474230123e-4,0.016547877491184654,0.8758024697250674,0.999983524967212,Reps1,protein_coding
ENSMUSG00000059554,419.7061922105492,5.3348296804762725e-5,0.020721894779746945,0.9757336791188427,0.999983524967212,Ccdc28a,protein_coding
ENSMUSG00000096977,13.472501514273175,-0.007339575910992576,0.12624677611765697,0.6502240421898285,0.999983524967212,Gm10827,lncRNA
ENSMUSG00000019853,20.11610564330465,-0.02788962681388515,0.20093000399117042,0.23827881194095393,0.999983524967212,Hebp2,protein_coding
ENSMUSG00000019852,5703.084139364875,7.042635550034964e-4,0.017762673841223042,0.603529114692551,0.999983524967212,Arfgef3,protein_coding
ENSMUSG00000111474,51.08906236859428,0.0011817873073732442,0.03647312296107122,0.7293121272789196,0.999983524967212,Gm32926,lncRNA
ENSMUSG00000019851,43.39805392935536,3.391118837464701e-4,0.041491989630355074,0.9357620042652276,0.999983524967212,Perp,protein_coding
ENSMUSG00000019850,250.09869255108697,0.0014427455919023531,0.029067019283453573,0.5446847049870018,0.999983524967212,Tnfaip3,protein_coding
ENSMUSG00000020009,56.44490184858031,-0.005779690622660574,0.0690433765765834,0.37369851185426417,0.999983524967212,Ifngr1,protein_coding
ENSMUSG00000050473,18.93139256776487,0.05007599512314953,0.29822695704639074,0.18940022773244483,0.999983524967212,Slc35d3,protein_coding
ENSMUSG00000020003,523.6627826121265,-1.3492230576557193e-4,0.021550541587683013,0.9414729126785131,0.999983524967212,Pex7,protein_coding
ENSMUSG00000111067,57.01191282334288,2.2288620557890917e-4,0.10526968313720736,0.9871430763780942,0.999983524967212,Gm48714,TEC
ENSMUSG00000071369,459.10131602351885,0.0031857257375374924,0.03315290516102672,0.1783176137705815,0.999983524967212,Map3k5,protein_coding
ENSMUSG00000019996,2933.2544099045135,4.392036258665703e-4,0.01462169956281156,0.6952135326000801,0.999983524967212,Map7,protein_coding
ENSMUSG00000111356,43.092949799542865,7.026404571929144e-4,0.06556311406851939,0.9258498041824691,0.999983524967212,Rpl32l,processed_pseudogene
ENSMUSG00000111447,61.49669980178253,-3.5009497539566193e-4,0.03596972132906624,0.9203287503383302,0.999983524967212,Gm48249,lncRNA
ENSMUSG00000069713,140.1582152459459,-8.618034543547491e-4,0.026135204943988417,0.6978624529410935,0.999983524967212,4933406P04Rik,lncRNA
ENSMUSG00000037608,5680.962568875732,1.744570396541899e-4,0.026813752676335657,0.9424109142836755,0.999983524967212,Bclaf1,protein_coding
ENSMUSG00000019992,163.84471851806543,0.012291376242613937,0.13842547795213234,0.46006814667121093,0.999983524967212,Mtfr2,protein_coding
ENSMUSG00000019990,15007.014053225741,-2.720692783892985e-4,0.013704356142923577,0.7982440238195002,0.999983524967212,Pde7b,protein_coding
ENSMUSG00000092051,715.3218805531637,-0.0029699057072635785,0.06214324457951336,0.6504276355763046,0.999983524967212,Gm17229,transcribed_processed_pseudogene
ENSMUSG00000019986,5442.93022653193,-0.0012243216876820324,0.03137197368061062,0.6558840532846886,0.999983524967212,Ahi1,protein_coding
ENSMUSG00000019982,82.21070704415227,0.0026271535159764405,0.05604804693365626,0.6467604225605157,0.999983524967212,Myb,protein_coding
ENSMUSG00000097923,15.779668028556447,7.332600541249002e-4,0.07268489067176548,0.9321887938880203,0.999983524967212,Gm26577,lncRNA
ENSMUSG00000098102,9.059594867811544,-0.011905289911326465,0.17554957550150355,0.6232224641746644,0.999983524967212,Gm2467,processed_pseudogene
ENSMUSG00000019977,758.4661176578174,-7.041842334034243e-4,0.029745506924302764,0.7932303674622654,0.999983524967212,Hbs1l,protein_coding
ENSMUSG00000037542,23.277929409807392,0.011141077953828824,0.20329299226552067,0.7094629016740065,0.999983524967212,Aldh8a1,protein_coding
ENSMUSG00000019970,999.7042198969539,-9.606805997884683e-5,0.015824515007308075,0.939579360357085,0.999983524967212,Sgk1,protein_coding
ENSMUSG00000097327,58.81741484396721,0.0034542667591022456,0.12724858431398237,0.8416837865067381,0.999983524967212,E030030I06Rik,protein_coding
ENSMUSG00000044268,10.321564565945557,-0.0016247324169126201,0.13134065565879632,0.928900060213038,0.999983524967212,Gm4895,processed_pseudogene
ENSMUSG00000071359,1040.6529675502113,-6.34117609243211e-4,0.012468750650545087,0.49901858603060517,0.999983524967212,Tbpl1,protein_coding
ENSMUSG00000010461,187.15971394003498,0.024401925709557834,0.1663035623071374,0.17470970827732377,0.999983524967212,Eya4,protein_coding
ENSMUSG00000061983,1354.3723133372052,-0.0015056249603276966,0.02570487907602649,0.4415490410202058,0.999983524967212,Rps12,protein_coding
ENSMUSG00000037455,208.19131180802233,0.007566808329554145,0.06783249982503334,0.18532105121387352,0.999983524967212,Slc18b1,protein_coding
ENSMUSG00000095647,202.83488554902024,-8.52809386428566e-4,0.07650567948716462,0.9260957696288872,0.999983524967212,Taar7a,protein_coding
ENSMUSG00000095171,155.50279304470635,-0.0018075290603173414,0.09413570389604071,0.8792579614675075,0.999983524967212,Taar7b,protein_coding
ENSMUSG00000019998,1899.1683275983814,-0.0015521381996359907,0.027701967372885283,0.4752592762483911,0.999983524967212,Stx7,protein_coding
ENSMUSG00000020000,39.86865045861074,-0.010921913863145635,0.11994397453540415,0.4204927008687651,0.999983524967212,Moxd1,protein_coding
ENSMUSG00000019997,20.5636245779579,0.011552793039956797,0.1352259708232102,0.47877594912141314,0.999983524967212,Ccn2,protein_coding
ENSMUSG00000019984,809.4558497681495,5.75790690740982e-4,0.014910492616587064,0.6083214801503991,0.999983524967212,Med23,protein_coding
ENSMUSG00000112758,10.438878084894338,0.01461480566036194,0.16620375442450266,0.49369386104384605,0.999983524967212,Gm36172,lncRNA
ENSMUSG00000039166,567.9269845143995,3.573497060453594e-4,0.02722148215094489,0.8838356561646779,0.999983524967212,Akap7,protein_coding
ENSMUSG00000112352,24.282037336274517,0.005539965420983567,0.08262979282222878,0.5360723340107397,0.999983524967212,Gm40617,lncRNA
ENSMUSG00000019978,3143.2983190322016,0.0024068790417486434,0.0297140529093349,0.26129621210331666,0.999983524967212,Epb41l2,protein_coding
ENSMUSG00000049420,40.645461756120305,-1.9192594791236976e-4,0.04567442769824266,0.9678890685601095,0.999983524967212,Tmem200a,protein_coding
ENSMUSG00000112808,12.535126439388145,-0.006666423469239934,0.13643849614295092,0.7152156246240851,0.999983524967212,Gm4739,processed_pseudogene
ENSMUSG00000039089,320.88989315405234,-0.002111537335545345,0.02945562246379111,0.33477722347418565,0.999983524967212,L3mbtl3,protein_coding
ENSMUSG00000019899,80.14406380110998,-0.004405658555877284,0.09560067105123114,0.7042042948512608,0.999983524967212,Lama2,protein_coding
ENSMUSG00000056316,61.915104769890945,-2.723410717487357e-4,0.03499770492640992,0.93587427370307,0.999983524967212,Gm9996,TEC
ENSMUSG00000038916,1990.2371587712034,-6.113338353632908e-4,0.0170836700822167,0.6413215592311854,0.999983524967212,Soga3,protein_coding
ENSMUSG00000004360,1080.62494775286,1.8738615258122302e-4,0.023179057141609574,0.9256894745807319,0.999983524967212,9330159F19Rik,protein_coding
ENSMUSG00000110830,112.77348529644709,-0.00766646248043259,0.0681300865364703,0.1811994017078434,0.999983524967212,Gm46218,lncRNA
ENSMUSG00000019883,403.7186031035995,-0.003090291850899778,0.03528587006986181,0.2335205179958871,0.999983524967212,Echdc1,protein_coding
ENSMUSG00000038876,757.2181274163115,-6.181606245177981e-4,0.02396702054240666,0.7610145229583246,0.999983524967212,Rnf146,protein_coding
ENSMUSG00000111496,89.38799937602475,-0.008076461182778334,0.12490634632217341,0.6065695771361932,0.999983524967212,Gm47483,TEC
ENSMUSG00000111090,44.60871373736951,-0.0012717306579221785,0.050261774548867814,0.80917184646723,0.999983524967212,Gm30698,TEC
ENSMUSG00000069682,72.11320224707133,-0.007969523873832415,0.08281631343452918,0.3144506446840971,0.999983524967212,Gm10275,transcribed_processed_pseudogene
ENSMUSG00000111397,12.309214577405612,0.024238630066646078,0.21786748037588013,0.3960479378959449,0.999983524967212,Gm48232,TEC
ENSMUSG00000111211,9.766790685160814,0.016054052674014413,0.20003115133481858,0.5639225857718043,0.999983524967212,Gm48233,TEC
ENSMUSG00000019792,139.35064709848845,-0.0010128156420554871,0.04306463753197502,0.8149227575956979,0.999983524967212,Trmt11,protein_coding
ENSMUSG00000111080,698.5440224782567,3.6449113867433595e-4,0.01970024586465124,0.8220847704127577,0.999983524967212,Gm20300,lncRNA
ENSMUSG00000019791,264.27396600398174,3.8619896188922766e-5,0.02443101599333147,0.9856850272449441,0.999983524967212,Hint3,protein_coding
ENSMUSG00000039697,1197.159488698133,0.0021107040435599956,0.02729680341552148,0.2810839166553388,0.999983524967212,Ncoa7,protein_coding
ENSMUSG00000110894,18.60185886298455,-2.3543948162397366e-4,0.1306187746928569,0.9896430073543346,0.999983524967212,Gm48335,TEC
ENSMUSG00000111442,16.71162520778763,0.0355232630284492,0.2616581451215195,0.29805195479313884,0.999983524967212,Gm48334,TEC
ENSMUSG00000110744,37.37161677786269,-0.001816322280834401,0.05727897319645713,0.7679869257114718,0.999983524967212,Gm5171,processed_pseudogene
ENSMUSG00000019789,72.2741821621651,-0.01587159954269883,0.14986544786362244,0.3628838699774963,0.999983524967212,Hey2,protein_coding
ENSMUSG00000000295,86.99809759933035,4.890608380656888e-4,0.02905295095481491,0.8531468004616612,0.999983524967212,Hddc2,protein_coding
ENSMUSG00000111664,23.546288691554775,-0.004709700902757371,0.1358130493689727,0.8001128012944341,0.999983524967212,Gm48865,TEC
ENSMUSG00000071343,16.41760726235552,0.0012802197478857988,0.14823788554699832,0.9518497502642856,0.999983524967212,Gm10327,processed_pseudogene
ENSMUSG00000039552,3108.3625648978514,0.0010058890540609734,0.01732392298844782,0.42171611399697806,0.999983524967212,Rsph4a,protein_coding
ENSMUSG00000039531,524.5900545475782,0.0012672723712023929,0.04443213327221003,0.7762078574970517,0.999983524967212,Zup1,protein_coding
ENSMUSG00000112782,8.11836435278033,0.009568673567614823,0.16526107918073604,0.6763405910489562,0.999983524967212,Gm7940,processed_pseudogene
