"","gene_name","gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"16068","Tuba3a","ENSMUSG00000067702",9.5632141667324,-0.0128541560606385,0.111008190337402,0.432027661203229,0.999967202106179
"16069","Prkag1","ENSMUSG00000067713",101.52782925158,0.00607918002929636,0.106020845322743,0.853835465932444,0.999967202106179
"16070","Lpar5","ENSMUSG00000067714",3.86007244974281,-0.00132653496135933,0.110705577561914,0.893092075241676,0.999967202106179
"16071","Gm10221","ENSMUSG00000067719",229.188774152629,-0.0178136660007642,0.109624843065149,0.509167697647546,0.999967202106179
"16072","BC003965","ENSMUSG00000067722",273.71676078508,-0.0265464935013624,0.106361073189355,0.51069895053974,0.999967202106179
"16073","Gbx1","ENSMUSG00000067724",33.814265799721,0.0131605539043309,0.111302501162712,0.37999539178029,0.999967202106179
"16074","Gm10222","ENSMUSG00000067736",22.111476174468,0.000801266649266458,0.110788744937615,0.934058853915675,0.999967202106179
"16075","Khdc1a","ENSMUSG00000067750",2.12974030584253,-0.0067547528014682,0.111391920576457,0.140306723552351,NA
"16076","Clec4b2","ENSMUSG00000067767",1.00866132294701,0.000864322967911841,0.111099323755969,0.811422395079318,NA
"16077","Pi15","ENSMUSG00000067780",3.47152855038294,0.00714584842123861,0.111416195331723,0.135361380072417,0.999967202106179
"16078","Nnat","ENSMUSG00000067786",119.244513001476,0.0386785561103709,0.11435771342485,0.269341086268229,0.999967202106179
"16079","Blcap","ENSMUSG00000067787",331.137243570391,-0.00981930610942541,0.106165371033022,0.76413036457316,0.999967202106179
"16080","4930444P10Rik","ENSMUSG00000067795",33.5340028332498,0.00200608787436308,0.10841261445791,0.93574918488425,0.999967202106179
"16081","Myl9","ENSMUSG00000067818",39.4526929198932,0.0015623246150024,0.110573359508039,0.895906100393419,0.999967202106179
"16082","Pex26","ENSMUSG00000067825",240.969345065206,-0.0148525418770398,0.108286085183113,0.61110508630238,0.999967202106179
"16083","Romo1","ENSMUSG00000067847",282.296954664916,0.00870674334246911,0.108289277753539,0.743788959958389,0.999967202106179
"16084","Arfgef1","ENSMUSG00000067851",4323.64403519915,0.0109927830865626,0.098528675634639,0.816188492565942,0.999967202106179
"16085","Tcea1-ps1","ENSMUSG00000067869",49.0195513179275,0.00600476815820942,0.110209782714579,0.710343488985257,0.999967202106179
"16086","Rpl31-ps8","ENSMUSG00000067870",678.667073657266,-0.0225919845658247,0.108020990056608,0.514770710015631,0.999967202106179
"16087","Ccdc87","ENSMUSG00000067872",544.759413491011,-0.00807713735795386,0.108328373595003,0.753731296582133,0.999967202106179
"16088","Htatsf1","ENSMUSG00000067873",1609.1402861076,-0.00343609403189983,0.107096230414793,0.90182333685676,0.999967202106179
"16089","Map7d3","ENSMUSG00000067878",7.6346986549101,0.0137610047896248,0.111856300154453,0.224634758750829,0.999967202106179
"16090","Casp16","ENSMUSG00000067882",1.52132896591166,-0.00104983850333637,0.11096086908802,0.872479759368046,NA
"16091","Sptbn2","ENSMUSG00000067889",855.593177802409,0.0153906981457177,0.107987362796694,0.616917579127217,0.999967202106179
"16092","Zfp991","ENSMUSG00000067916",12.2919447272992,-0.0053027492817274,0.110195475101159,0.732951802125522,0.999967202106179
"16093","Rtl8b","ENSMUSG00000067924",286.662181952406,-0.00311998255036104,0.107609684727841,0.906207934895236,0.999967202106179
"16094","Rtl8a","ENSMUSG00000067925",389.092101115621,-0.00408127054154593,0.10827713666997,0.866177884609054,0.999967202106179
"16095","Zfp760","ENSMUSG00000067928",264.730220333529,-0.00730124349479368,0.106965865121461,0.806006954261591,0.999967202106179
"16096","Gm10226","ENSMUSG00000067929",11.0382561038066,-0.00708792032081538,0.110613901129039,0.603602717680012,0.999967202106179
"16097","Zfp948","ENSMUSG00000067931",345.009302021593,0.000216637742600677,0.105798952579892,0.9971853076146,0.999967202106179
"16098","Gm7168","ENSMUSG00000067941",6.54701545597642,0.00982596829724365,0.111501096549953,0.244181794051669,0.999967202106179
"16099","Zfp160","ENSMUSG00000067942",223.822146248823,-0.0230454418922471,0.108815329239061,0.48778862565563,0.999967202106179
"16100","Vmn1r-ps144","ENSMUSG00000067949",5.68459606727376,0.00621388357021789,0.110872267830848,0.572701379805613,0.999967202106179
"16101","Olfr1321","ENSMUSG00000067971",1769.25574651673,-0.0159315744532275,0.112856784039473,2.63459578915876e-05,0.00124915496589738
"16102","Gm6994","ENSMUSG00000067973",103.055410803038,0.00671487499075463,0.110327865476488,0.671891515219152,0.999967202106179
"16103","Gtf2f2","ENSMUSG00000067995",203.402539774191,0.00258919764013064,0.104026240713381,0.944573896435506,0.999967202106179
"16104","Bpifb9b","ENSMUSG00000067996",2.01583494017813,-0.00287243180139206,0.110976269807983,0.689565063853229,NA
"16105","Bpifb9a","ENSMUSG00000067998",2.68071258597038,0.00179617125286951,0.110962187307153,0.796074841034676,NA
"16106","Bpifb3","ENSMUSG00000068008",51.9550602761969,-0.0160143315872752,0.112597442643503,0.064340593888183,0.813497313401267
"16107","Bpifb6","ENSMUSG00000068009",6.57042015086356,-0.00174682397325328,0.110999248199402,0.77397403588295,0.999967202106179
"16108","Mkrn2os","ENSMUSG00000068011",58.4978301964327,-0.0144962013775151,0.110211457390548,0.509602691479827,0.999967202106179
"16109","Gm14648","ENSMUSG00000068014",4.06779412738718,-0.00995540112557926,0.111229386482532,0.379436332591137,0.999967202106179
"16110","Lrch1","ENSMUSG00000068015",757.322146753463,0.00948868378029831,0.0992332236634795,0.837179074643235,0.999967202106179
"16111","Afdn","ENSMUSG00000068036",2291.20365917028,-0.00227107007833039,0.101172477019618,0.94667198831398,0.999967202106179
"16112","Mas1","ENSMUSG00000068037",1.314055110076,5.47910487931615e-05,0.111052478586352,0.991618944223913,NA
"16113","Tcp1","ENSMUSG00000068039",1361.17311862334,-0.0166488252580023,0.10348623480458,0.682384728558294,0.999967202106179
"16114","Tm9sf4","ENSMUSG00000068040",1048.18193829421,-0.00246265791709333,0.10223681212987,0.953200887333332,0.999967202106179
"16115","Gm14164","ENSMUSG00000068062",2.44042471517289,0.00461975643835221,0.111039829992875,0.546203444605222,NA
"16116","Tcf15","ENSMUSG00000068079",28.2470138102398,-0.0734969872456556,0.149929227905163,0.000547647789779658,0.0195111127816414
"16117","Cyp2d40","ENSMUSG00000068083",3.5806364637266,0.00732685473888034,0.111358865498989,0.244349372579496,0.999967202106179
"16118","Cenpm","ENSMUSG00000068101",18.3130684454352,0.0169568407138935,0.112334284137981,0.195689425706923,0.999967202106179
"16119","Tnfrsf13c","ENSMUSG00000068105",5.06339710100338,0.00104796258429824,0.110649458370776,0.9236511135307,0.999967202106179
"16120","Ccdc134","ENSMUSG00000068114",225.840224285224,0.0120320091244374,0.10240184160622,0.772620492849724,0.999967202106179
"16121","Ninl","ENSMUSG00000068115",931.29767988033,-0.0113836394933962,0.108744851888434,0.65689979473559,0.999967202106179
"16122","Mei1","ENSMUSG00000068117",12.7585950651461,0.000400243668375319,0.109555568416448,0.984784816416497,0.999967202106179
"16123","Gm10231","ENSMUSG00000068120",16.0950407676552,0.00885352337108165,0.109749829483076,0.662132782062736,0.999967202106179
"16124","Cst7","ENSMUSG00000068129",20.1405511990184,0.0147104733496729,0.111152147207441,0.406492906758833,0.999967202106179
"16125","Zfp442","ENSMUSG00000068130",12.8789473368415,-0.0304725031672116,0.116119863549233,0.0751273145241188,0.888009082266342
"16126","Zfp120","ENSMUSG00000068134",158.386296036643,-0.0291455588280203,0.111500492356267,0.360056816388409,0.999967202106179
"16127","Gm10232","ENSMUSG00000068141",10.0168657130102,0.00785491901781849,0.110733205974819,0.564055147181151,0.999967202106179
"16128","Insm1","ENSMUSG00000068154",2364.72567146769,-0.0111000345016482,0.107086369250716,0.718021374858105,0.999967202106179
"16129","Csnka2ip","ENSMUSG00000068167",5.17757560184085,-0.00225495979133304,0.11039359906247,0.862286919611514,0.999967202106179
"16130","Olfr203","ENSMUSG00000068182",57.2363274080153,-0.00131107837240128,0.109206638991779,0.945843927631727,0.999967202106179
"16131","Ndufaf2","ENSMUSG00000068184",216.515858136932,-0.0430192161963732,0.112637432155547,0.303486605795973,0.999967202106179
"16132","Col8a1","ENSMUSG00000068196",28.2190564088376,-0.0138478786951516,0.111756236934077,0.262479071244691,0.999967202106179
"16133","Macrod2","ENSMUSG00000068205",760.541683706519,-0.0468659112649251,0.107996817120411,0.347726682828426,0.999967202106179
"16134","Pick1","ENSMUSG00000068206",300.521605526587,-0.0189648271769051,0.106067807676682,0.606981979321455,0.999967202106179
"16135","Lgals1","ENSMUSG00000068220",16.7861343093157,-0.00639204078613701,0.110809628890878,0.580926893024438,0.999967202106179
"16136","Gm6723","ENSMUSG00000068226",2.21523488100626,-0.00947644449559077,0.111495844036474,0.227403938341521,NA
"16137","Il2rb","ENSMUSG00000068227",3.17194716897659,0.00631321439023743,0.111235336174041,0.342292712771358,0.999967202106179
"16138","Vmn1r43","ENSMUSG00000068231",1.8151094710518,0.00940710374943518,0.111629768948817,0.101489990460272,NA
"16139","Gm11808","ENSMUSG00000068240",268.913478216336,-0.00781826243383844,0.104285025192192,0.830140238900918,0.999967202106179
"16140","Phf11d","ENSMUSG00000068245",29.1784667387414,0.037771638224726,0.119896796527134,0.0174614312425999,0.333672077017681
"16141","Apol9b","ENSMUSG00000068246",2.52372149461861,0.0115691380802163,0.111986146839765,0.0162235656460502,NA
"16142","Amn1","ENSMUSG00000068250",904.895351646524,-0.00803637188796984,0.106352403116314,0.794917359116492,0.999967202106179
"16143","Olfr461","ENSMUSG00000068259",104.484880383733,-0.0171174636195029,0.111385453296823,0.369799865272197,0.999967202106179
"16144","Gm5879","ENSMUSG00000068262",33.6969439522687,-0.00841571338375475,0.109678638481666,0.675770044738009,0.999967202106179
"16145","Efcc1","ENSMUSG00000068263",68.9069749000555,1.10088300095643,0.576228828303484,0.00145076234796812,0.0445725084837367
"16146","Ap5s1","ENSMUSG00000068264",242.436510194141,-0.0120530242463109,0.108756764968731,0.642849879329814,0.999967202106179
"16147","Cenpb","ENSMUSG00000068267",3513.95617564204,0.00925371141469549,0.101228929706523,0.836147813057157,0.999967202106179
"16148","Shroom4","ENSMUSG00000068270",13.8801295785213,0.0132481873212507,0.111479535377082,0.336164029413687,0.999967202106179
"16149","Usf3","ENSMUSG00000068284",4954.05110965311,0.0190948397989715,0.10733121002944,0.603133932295688,0.999967202106179
"16150","Ddrgk1","ENSMUSG00000068290",1142.75966564573,0.0158431743576485,0.107132446466523,0.634724483130973,0.999967202106179
"16151","Nat8f4","ENSMUSG00000068299",71.8829587274651,-0.0406001602083464,0.114670144031961,0.263497023854381,0.999967202106179
"16152","Slc4a5","ENSMUSG00000068323",26.1718809026442,0.00573097564438452,0.110342709668392,0.705360741465521,0.999967202106179
"16153","Aup1","ENSMUSG00000068328",641.89359746939,0.00677207991550093,0.106120778647451,0.836178945200733,0.999967202106179
"16154","Htra2","ENSMUSG00000068329",44.6603172395256,-0.00630462346221341,0.109229721324968,0.767114328317785,0.999967202106179
"16155","Dok1","ENSMUSG00000068335",14.3031047055606,-0.00153772151991069,0.110571556474509,0.887897349569934,0.999967202106179
"16156","D430041D05Rik","ENSMUSG00000068373",1377.02546468328,0.141012718463459,0.230563680663642,0.023536024638599,0.416113815408207
"16157","Chrac1","ENSMUSG00000068391",265.008899942001,-0.00321339235408605,0.104375115467016,0.926831286198769,0.999967202106179
"16158","Cep152","ENSMUSG00000068394",514.99002299893,0.0319308241322868,0.115011237645511,0.199247227524659,0.999967202106179
"16159","Rpl34-ps1","ENSMUSG00000068396",49.5611725427464,-0.00863493937449076,0.107833050393011,0.75447849549499,0.999967202106179
"16160","Gm10240","ENSMUSG00000068397",79.1055121050829,-0.0149663012052444,0.107776083831955,0.62690956310958,0.999967202106179
"16161","Rnase12","ENSMUSG00000068407",1.4592549675141,-0.00627402252057141,0.111379119443663,0.114536047818749,NA
"16162","Gmnc","ENSMUSG00000068428",11.2744150561146,0.0203700209268687,0.112633987439765,0.225963158107759,0.999967202106179
"16163","Olfr742","ENSMUSG00000068431",331.579784579807,-0.00620517834107154,0.111400029090627,0.0197316291350025,0.365694793020797
"16164","Olfr725","ENSMUSG00000068437",82.5657886233499,-7.65497848956831,1.15188938454383,4.05133137476317e-11,5.79607397041638e-09
"16165","Duox2","ENSMUSG00000068452",1.51088446271331,0.00408280526841135,0.111180967458636,0.378087346937627,NA
"16166","Uty","ENSMUSG00000068457",337.750730296525,0.000440220427650226,0.111048509805706,0.945691047602944,0.999967202106179
"16167","B630019A10Rik","ENSMUSG00000068463",2.34483273369644,-0.00490628017684743,0.111136364830449,0.443221670314718,NA
"16168","Gm5518","ENSMUSG00000068466",1.40619232045738,-0.00387488438228708,0.111060601559993,0.559748573017948,NA
"16169","Mfap1a","ENSMUSG00000068479",288.033968928002,-0.00239752673424026,0.100733061279138,0.955497972901197,0.999967202106179
"16170","Gm7551","ENSMUSG00000068480",1.35408915780915,0.00347792533834527,0.111099203445418,0.522926224548796,NA
"16171","Ndufa11b","ENSMUSG00000068487",8.27503422674277,0.0033968876354155,0.110855520180174,0.712901406504694,0.999967202106179
"16172","Gng5","ENSMUSG00000068523",157.096843171584,0.0153018278732012,0.105249262698891,0.681996572296871,0.999967202106179
"16173","Olfr169","ENSMUSG00000068535",237.313528863002,-0.00862801578715773,0.11161218083875,0.0351386972624517,0.549496900029809
"16174","Zfp467","ENSMUSG00000068551",221.349624217088,-0.0113551919858539,0.109053226613172,0.642995112142423,0.999967202106179
"16175","Myadm","ENSMUSG00000068566",687.527060309424,-0.00117571978352867,0.108975280406817,0.952006995053097,0.999967202106179
"16176","Olfr458","ENSMUSG00000068574",2.6645871057434,-0.00229328657883923,0.111011849994766,0.713420192486289,NA
"16177","Rpl7a-ps3","ENSMUSG00000068579",1.29389914570872,0.00131775698836636,0.111031163867375,0.806124148144727,NA
"16178","Zfyve19","ENSMUSG00000068580",351.336309260821,-0.00436200928875128,0.105981451924112,0.897052082912349,0.999967202106179
"16179","Mgam","ENSMUSG00000068587",1.76102398547981,0.00890707718071462,0.111545419272264,0.109473681323771,NA
"16180","Gm10244","ENSMUSG00000068601",36.1604349368178,0.0226398466564827,0.111178730554347,0.386895003456179,0.999967202106179
"16181","Gjd2","ENSMUSG00000068615",2.21660127894964,-0.00661112262207636,0.111385322875579,0.136853857124603,NA
"16182","Efcab1","ENSMUSG00000068617",188.27388079366,-1.94875701743731,0.322643624915563,7.11666170817394e-11,9.80932649874205e-09
"16183","Gm6155","ENSMUSG00000068629",3.64045185064894,0.00425167004156978,0.110729529358879,0.698231313268787,0.999967202106179
"16184","Gm7676","ENSMUSG00000068631",1.59501941879502,0.00440694102846023,0.111216720970425,0.249358066200243,NA
"16185","Olfr1278","ENSMUSG00000068647",182.718324280751,-7.94175098073633,0.871875122799096,8.29184608018739e-20,6.3379856220196e-17
"16186","Clec16a","ENSMUSG00000068663",5559.20615114802,0.00789264643792207,0.101917930894956,0.817798553582025,0.999967202106179
"16187","Gm10248","ENSMUSG00000068680",1.17827380880054,0.00104139542431734,0.111024332210454,0.850544145166132,NA
"16188","Cd59b","ENSMUSG00000068686",7.54710617924303,0.0108913780863402,0.111656825770683,0.200736893690423,0.999967202106179
"16189","Gpr88","ENSMUSG00000068696",1.69558288103151,-0.00366101498108533,0.111090061796298,0.533268701365838,NA
"16190","Myoz1","ENSMUSG00000068697",3.23148172624314,-0.00600011044814133,0.111106239820999,0.454896907672051,0.999967202106179
"16191","Flnc","ENSMUSG00000068699",30.4389549984136,0.0434705847284477,0.122676646369351,0.0191980156315017,0.358970160332838
"16192","Gm10250","ENSMUSG00000068706",668.004105838552,-0.00285023762710463,0.108289392791218,0.901526423588224,0.999967202106179
"16193","Tmem167b","ENSMUSG00000068732",637.756660230219,0.0371279530126038,0.107434578580561,0.40964921091228,0.999967202106179
"16194","Trp53i11","ENSMUSG00000068735",2806.94482553069,0.012261572497647,0.109118432601916,0.628691441513805,0.999967202106179
"16195","Sars","ENSMUSG00000068739",2610.75527639864,0.0294272882392108,0.0994833795597238,0.557427268992869,0.999967202106179
"16196","Celsr2","ENSMUSG00000068740",3783.28703758521,-0.00404531081411901,0.10686352298611,0.88794926381843,0.999967202106179
"16197","Cry2","ENSMUSG00000068742",2077.32563718915,0.0573668108149427,0.112731819716435,0.259074390840791,0.999967202106179
"16198","Psrc1","ENSMUSG00000068744",22.9025371715378,0.0189987146181068,0.112207344050866,0.272312259455899,0.999967202106179
"16199","Mybphl","ENSMUSG00000068745",12.5081448174302,0.0130491008349718,0.111748015085689,0.246268638908366,0.999967202106179
"16200","Sort1","ENSMUSG00000068747",5617.49694118822,0.0125595610290376,0.107068946911689,0.661934787859047,0.999967202106179
"16201","Ptprz1","ENSMUSG00000068748",299.514499504099,-0.0195217067139291,0.107575351003363,0.564210810943652,0.999967202106179
"16202","Psma5","ENSMUSG00000068749",286.895748506676,-0.0169418646160493,0.107810409985593,0.595555122922831,0.999967202106179
"16203","Il3ra","ENSMUSG00000068758",28.1803364957684,-0.000965176717374243,0.110070569515821,0.946530844042056,0.999967202106179
"16204","Gstm6","ENSMUSG00000068762",1.9955827631764,-0.00213298351627226,0.111038093645395,0.70469940302803,NA
"16205","Col28a1","ENSMUSG00000068794",44.6352361499713,-0.0095121468051109,0.11110038515969,0.429505152975226,0.999967202106179
"16206","Rap1a","ENSMUSG00000068798",308.114207885764,-4.85898084885922e-05,0.106728936238041,0.996344159119103,0.999967202106179
"16207","Olfr1259","ENSMUSG00000068806",103.818886982474,0.0345387338052951,0.115895593079638,0.179498152384996,0.999967202106179
"16208","Olfr1189","ENSMUSG00000068808",51.0613378323168,0.0677718073428464,0.140256713660184,0.0154010812089515,0.302081549311502
"16209","Olfr1188","ENSMUSG00000068809",20.7355733923682,2.92804874909074,1.25921408270216,0.000502436220261016,0.0181828568434202
"16210","Olfr1145","ENSMUSG00000068814",1.26092600039207,0.00418573074978526,0.111212060225196,0.315920956930734,NA
"16211","Olfr1143","ENSMUSG00000068815",66.2743402999794,0.0182315899490739,0.111047993698429,0.409794359893084,0.999967202106179
"16212","Olfr152","ENSMUSG00000068816",119.939315084057,3.57316569055563,0.744727613275944,6.00648953870244e-08,5.10126909509193e-06
"16213","Olfr1140","ENSMUSG00000068817",118.685057810375,2.25044921180658,0.635212894091912,1.39379952446376e-05,0.000697207191126561
"16214","Olfr1132","ENSMUSG00000068818",55.4305794952472,3.8649522600602,0.807986872485147,5.87798076182867e-08,5.02597243174123e-06
"16215","Olfr1131","ENSMUSG00000068819",53.8902327360411,0.0291756489503009,0.11661956339349,0.00412063223616112,0.105254181075063
"16216","Csde1","ENSMUSG00000068823",5747.06604817865,0.00914880433094713,0.101430902962296,0.831285303609656,0.999967202106179
"16217","Olfr1083-ps","ENSMUSG00000068824",2.75845021312252,0.00289356715797678,0.111032963425372,0.643563048428313,0.999967202106179
"16218","Hist2h2be","ENSMUSG00000068854",13200.5577057681,0.00216359424832815,0.106809706571247,0.956197342831808,0.999967202106179
"16219","Hist2h2ac","ENSMUSG00000068855",127.08994636947,0.056504734704337,0.124983765657527,0.125942868837701,0.999967202106179
"16220","Sf3b4","ENSMUSG00000068856",924.350120173347,-0.0011898700714176,0.107469387643858,0.961921562748391,0.999967202106179
"16221","Sp9","ENSMUSG00000068859",1.96416477073111,0.000659967483537978,0.110934000293554,0.925950577027675,NA
"16222","Gm128","ENSMUSG00000068860",21.3223668005053,0.013486890149543,0.110605221174078,0.488391285210808,0.999967202106179
"16223","Selenbp1","ENSMUSG00000068874",17.543851606353,0.00438594040134233,0.110783388570423,0.679400552108824,0.999967202106179
"16224","Cgn","ENSMUSG00000068876",1587.06248487651,-0.0440576852159126,0.117323925881441,0.199638290015739,0.999967202106179
"16225","Ssb","ENSMUSG00000068882",1910.75372089414,0.00519041532747613,0.105418074190589,0.880075419857375,0.999967202106179
"16226","Clk2","ENSMUSG00000068917",708.138331931073,0.0100719015108638,0.103106249450649,0.812338836145481,0.999967202106179
"16227","Dap3","ENSMUSG00000068921",1198.53482221181,-0.00991997240678981,0.105315973549136,0.773792593234635,0.999967202106179
"16228","Msto1","ENSMUSG00000068922",125.189816672015,-0.00284955313933497,0.107557037661607,0.913659403658782,0.999967202106179
"16229","Syt11","ENSMUSG00000068923",12188.3286495543,-0.000726998767451866,0.101512827307603,0.951368429858862,0.999967202106179
"16230","Olfr366","ENSMUSG00000068947",72.0502832674889,0.0150234943621338,0.110775810996412,0.45446260162808,0.999967202106179
"16231","Olfr338","ENSMUSG00000068950",168.803155819214,2.4742557889734,0.591953177368232,1.08035300344943e-06,6.8751936787657e-05
"16232","4930589L23Rik","ENSMUSG00000068957",1.38868250515906,0.00230372683133646,0.11106020912959,0.669020326663931,NA
"16233","Zfp619","ENSMUSG00000068959",225.213358334995,0.0207541787014654,0.103632195216693,0.623491567205601,0.999967202106179
"16234","Zfp114","ENSMUSG00000068962",10.2974887812043,0.00997031371976892,0.110870590660002,0.492880487341712,0.999967202106179
"16235","Gm6361","ENSMUSG00000068964",9.95309576778625,0.0173648239949141,0.112571965276989,0.142497314390485,0.999967202106179
"16236","Zbtb34","ENSMUSG00000068966",306.993401412035,-0.0024232762931915,0.104722512148137,0.942599303601005,0.999967202106179
"16237","Gm10254","ENSMUSG00000069011",8.82009106664828,0.00698628252662413,0.110508522516152,0.632707355192377,0.999967202106179
"16238","Urm1","ENSMUSG00000069020",331.583982445842,0.0104615786011338,0.104723074226062,0.777029065403186,0.999967202106179
"16239","Slc25a31","ENSMUSG00000069041",15.4078614198041,0.0253284215270002,0.114706920920425,0.0639591466266278,0.811113883614912
"16240","Usp9y","ENSMUSG00000069044",1.38008684896925,-0.00258767053844246,0.111157835015628,0.408136879622304,NA
"16241","Ddx3y","ENSMUSG00000069045",164.051506744372,0.000567508113869679,0.111076216617347,0.910480324047888,0.999967202106179
"16242","Eif2s3y","ENSMUSG00000069049",349.026940808636,0.000416729884263098,0.111081981682288,0.939141298358662,0.999967202106179
"16243","Slc7a14","ENSMUSG00000069072",15.0565071636524,-0.0597469895494746,0.13568079368528,0.000690106923140553,0.0235870691453893
"16244","Lcn11","ENSMUSG00000069080",2.40187396347216,0.0054619958524755,0.111334499840257,0.0807286324757702,NA
"16245","Dytn","ENSMUSG00000069085",12.3020656549323,-0.00240401600459714,0.110208112060302,0.867511967258144,0.999967202106179
"16246","Cdk7","ENSMUSG00000069089",482.389266351247,-0.0180241892540117,0.104878388093082,0.643397219394072,0.999967202106179
"16247","Pde7a","ENSMUSG00000069094",153.598326319291,0.0812695562271764,0.149920401340467,0.0361340815119762,0.561235266045621
"16248","Zbtb10","ENSMUSG00000069114",1266.01763253084,0.0261492781775511,0.107673901869405,0.489685193886365,0.999967202106179
"16249","Fgfr1op","ENSMUSG00000069135",289.302601102879,-0.0205932810911891,0.108608609475852,0.519465486668549,0.999967202106179
"16250","A130006I12Rik","ENSMUSG00000069136",34.7009151370903,-0.0130878767329006,0.111038817389568,0.424551174265864,0.999967202106179
"16251","Adgrv1","ENSMUSG00000069170",174.423527572135,3.94354997723233,0.40447021709567,9.52633488762495e-24,1.33495706225251e-20
"16252","Nr2f1","ENSMUSG00000069171",16.3435315467521,-0.00196181475699749,0.109531180411806,0.914465444504194,0.999967202106179
"16253","Zfp72","ENSMUSG00000069184",36.4870741156244,-0.0121266928423057,0.108881055365462,0.636225915837572,0.999967202106179
"16254","Zdhhc11","ENSMUSG00000069189",4.31611632188113,0.00896406979862577,0.111285312891175,0.352494870739946,0.999967202106179
"16255","Zfp874a","ENSMUSG00000069206",62.7073693923432,-0.0153231394081101,0.109255223620626,0.562175224016571,0.999967202106179
"16256","Zfp825","ENSMUSG00000069208",45.2647844639642,0.00331594681800332,0.108455316592736,0.892790016881488,0.999967202106179
"16257","4930451E10Rik","ENSMUSG00000069223",7.34022500255459,0.0127884719636058,0.111337773101195,0.365208719995443,0.999967202106179
"16258","Gprin1","ENSMUSG00000069227",1017.03389866122,-0.0355840921578743,0.112902471606189,0.305801933738783,0.999967202106179
"16259","Gm7251","ENSMUSG00000069236",11.9342613707993,0.00465535019914281,0.110544315398202,0.717837524601805,0.999967202106179
"16260","Fam8a1","ENSMUSG00000069237",351.806482885152,0.0136037430963983,0.104593877160666,0.721138016130421,0.999967202106179
"16261","Serpinb6e","ENSMUSG00000069248",1.02860128297782,-0.00105383780510417,0.11106741503381,0.816949836893585,NA
"16262","Dusp22","ENSMUSG00000069255",37.3355156565246,-0.0521264745855372,0.125298931824206,0.0747820958856359,0.886173585820256
"16263","Hist1h3a","ENSMUSG00000069265",96.2336656618751,0.0310905988330359,0.115770840674893,0.12459267106445,0.999967202106179
"16264","Hist1h4b","ENSMUSG00000069266",4.80404252212314,-2.61745886453152e-05,0.110721732008077,0.995444896617817,0.999967202106179
"16265","Hist1h3b","ENSMUSG00000069267",138.456668030467,0.056256950456124,0.130610801140477,0.0202670222726803,0.373422476118399
"16266","Hist1h2bf","ENSMUSG00000069268",44.0029845784494,0.0434675446605179,0.118846456735708,0.159097355082673,0.999967202106179
"16267","Hist1h2ac","ENSMUSG00000069270",179.270111893742,0.0270003976791881,0.105926877192515,0.515761501372014,0.999967202106179
"16268","Hist1h2ae","ENSMUSG00000069272",60.6023311924789,0.804525849613635,0.937860007075206,0.00497039361213926,0.122914910267255
"16269","Hist1h3e","ENSMUSG00000069273",919.653918251225,0.0279867764706836,0.114466933769053,0.172350234590991,0.999967202106179
"16270","Hist1h4f","ENSMUSG00000069274",133.461050398304,0.0301311678948234,0.114363774092107,0.215688600183299,0.999967202106179
"16271","Vmn1r203","ENSMUSG00000069289",1.22876763639519,0.00332208241349753,0.111141842044551,0.470785547292031,NA
"16272","Vmn1r199","ENSMUSG00000069292",4.50090133285359,-0.0195477886334638,0.113498929965539,0.0184529627220251,0.347097339075586
"16273","Hist1h2bj","ENSMUSG00000069300",51.2115218701999,0.0676921510858327,0.140032501231474,0.0167014763709596,0.322078012217954
"16274","Hist1h2ag","ENSMUSG00000069301",10.5030795738136,0.0137049512869762,0.111705238447511,0.281214427422737,0.999967202106179
"16275","Hist1h2ah","ENSMUSG00000069302",56.2264319440306,1.45643318061725,0.577155258027986,0.000362851019561026,0.0136478527103923
"16276","Hist1h4n","ENSMUSG00000069305",206.180713965298,0.0123496944305521,0.110738412151785,0.485975090388496,0.999967202106179
"16277","Hist1h4m","ENSMUSG00000069306",52.5597299503003,-0.0133486134408178,0.108604816748517,0.625163780641905,0.999967202106179
"16278","Hist1h2bq","ENSMUSG00000069307",8.58476489238936,-0.00253853343823562,0.111193560311562,0.0951377202921424,0.999967202106179
"16279","Hist1h2bp","ENSMUSG00000069308",12.4398201427383,0.0288316941976039,0.115360808826358,0.101036270425834,0.999967202106179
"16280","Hist1h2an","ENSMUSG00000069309",10.9092913782575,0.0360616960455944,0.118627029063585,0.0395346677931632,0.599292343999247
"16281","Hist1h3c","ENSMUSG00000069310",191.324706880675,0.0384714380253101,0.119659220642992,0.0433298683878309,0.639444241550942
"16282","Ctxn3","ENSMUSG00000069372",6745.66265532641,0.0152324569283812,0.106044650836168,0.760237769260646,0.999967202106179
"16283","Gm5507","ENSMUSG00000069376",36.1840472620243,0.0404680167164792,0.118706818507532,0.126025748379712,0.999967202106179
"16284","Gm4950","ENSMUSG00000069379",1.61969465154871,0.00124779769590329,0.111064579579818,0.789931786326608,NA
"16285","Olfr707","ENSMUSG00000069390",37.3044212703613,0.0120985190557051,0.110773840105366,0.481357297750262,0.999967202106179
"16286","Olfr810","ENSMUSG00000069421",238.835023087428,3.37868814052413,0.76123803436333,3.15329224457409e-07,2.29217993017686e-05
"16287","Olfr9","ENSMUSG00000069430",53.4922420317226,3.32844039097254,0.800375005333239,1.08208527214953e-06,6.8751936787657e-05
